Class,WorkOrderType,Param_Temperature,Param_Time,Param_Quality,Param_Boil-time,Param_Amount,Param_StirTume,Param_Pressure,Param_Humidity,Param_PercentContamination,Param_OriginalGravity,Param_FinalGravity,Param_AlcoholbyVol,Param_PrimaryFerment,Param_SecondaryFerment,Material_Pale-2-row,Matarial_Black-Patent-Malt,Matarial_Chocolate_Malt,Matarial_Roasted_Barley,Material_Carapils,Material_Rolled-oats,Material_Torrified-Wheat,Material_Northern_Brewer_Hops,Material_Fuggle,Material_Irish_Moss,Material_Yeast Irish Ale yeast starter,Material_Grapes,Material_Barley,Material_Wheat,Material_magnesium stearate,Material_yellow color 5,Material_Essence 5,Material_Vanilla extract,Material_Blackberry extract,Material_Molasses,Material_Beer,Material_sugar,Material_Milk,Material_Yoghurt
1,3,43,59,42,54,56,77,71,32,65,36,41,83,19,39,29,65,65,46,92,77,5,63,33,57,39,81,29,79,66,15,85,99,96,48,75,95,4,20
0,3,73,83,17,93,55,56,21,80,96,20,88,87,8,87,75,25,4,68,52,23,83,19,62,56,61,95,51,10,40,12,59,2,39,67,75,14,82,85
1,1,7,30,73,87,60,44,98,95,26,22,92,62,27,95,24,93,60,26,10,8,74,14,33,26,50,53,86,54,50,29,53,50,44,4,93,64,37,22
0,3,11,27,37,22,17,30,8,51,11,14,20,13,67,2,12,26,94,20,9,20,52,9,35,29,26,90,10,78,93,13,99,18,13,87,30,21,31,4
0,4,34,89,50,87,6,1,29,86,87,26,31,97,41,2,98,94,39,90,70,11,52,77,46,11,7,3,57,91,68,70,4,64,10,99,79,47,30,92
1,3,5,66,11,86,22,46,29,2,85,29,53,19,82,46,53,24,64,99,56,65,34,84,21,85,70,12,96,63,65,31,11,88,55,31,37,69,80,58
0,4,77,79,98,53,91,21,5,3,56,83,16,20,59,41,60,11,51,91,90,29,65,60,51,81,29,29,51,75,74,11,55,60,50,100,41,92,7,74
1,3,61,29,17,54,76,78,13,20,45,98,86,80,53,72,1,30,25,26,23,85,79,97,98,91,5,3,39,91,36,58,22,35,94,76,92,29,47,95
1,1,99,77,49,47,34,91,23,61,50,33,25,3,83,57,58,7,71,94,29,48,30,92,100,42,63,66,58,4,86,42,69,36,24,80,23,64,15,37
0,3,65,78,30,86,66,22,22,49,66,45,53,11,28,90,15,93,45,34,78,57,75,50,68,13,49,46,45,85,34,73,80,64,86,71,21,50,20,84
0,3,9,98,77,85,91,83,78,34,66,41,82,78,7,52,93,89,91,84,4,42,3,30,4,70,50,74,55,90,72,12,26,73,61,91,80,90,3,38
1,3,43,49,84,75,2,13,72,73,89,35,90,14,60,21,90,86,2,34,3,57,19,39,89,29,70,100,28,100,91,15,28,48,28,71,31,82,15,1
0,1,90,80,97,26,5,23,50,16,5,67,80,41,61,7,6,80,61,39,3,55,65,87,57,74,70,32,53,97,49,97,58,55,97,74,33,86,68,77
0,3,57,77,43,18,79,35,9,7,100,16,57,40,56,94,99,55,18,71,33,39,73,80,57,10,72,2,46,83,95,3,86,75,9,5,34,17,48,47
1,4,46,68,52,85,61,34,41,21,21,78,26,30,63,23,26,38,65,64,41,19,1,32,22,91,21,33,41,77,53,25,94,10,79,32,89,81,90,6
0,4,16,63,53,13,29,93,35,46,14,95,53,36,37,41,67,91,73,76,35,89,29,80,57,36,44,12,2,89,32,24,34,66,20,38,67,78,35,45
0,4,59,14,18,67,59,76,66,33,37,27,84,51,72,37,58,34,39,74,92,74,29,93,11,15,79,73,54,95,52,82,47,52,84,10,82,63,45,58
0,4,39,50,44,77,89,20,61,31,44,66,92,27,54,92,91,67,64,8,53,90,65,8,13,19,14,60,28,20,52,58,8,92,75,66,34,58,30,47
0,1,36,7,28,85,73,85,90,80,99,25,38,27,33,33,34,97,71,9,63,8,85,81,33,38,98,53,78,47,65,89,34,24,78,46,34,94,70,60
1,1,83,75,82,21,21,94,35,36,16,33,20,64,50,65,4,5,75,95,37,31,47,93,76,94,8,21,51,71,60,29,93,43,4,23,11,8,80,74
1,2,29,31,66,1,56,56,98,95,97,57,15,89,92,49,39,92,69,72,26,16,72,32,40,24,34,29,22,19,61,74,29,87,2,8,84,87,13,95
0,1,44,46,25,91,54,4,62,68,82,5,85,54,56,76,76,13,40,57,93,11,17,73,69,49,24,34,73,9,71,84,86,43,68,97,13,94,39,23
0,4,77,40,94,5,4,48,9,82,50,2,96,38,53,94,96,5,23,96,52,72,43,15,53,46,1,92,13,93,20,5,26,74,17,95,91,37,1,37
0,4,39,77,36,82,2,75,76,59,24,87,2,72,4,98,33,54,100,97,82,22,64,78,19,39,49,96,76,86,20,31,55,28,64,12,11,3,31,79
1,1,64,96,61,40,62,96,41,82,34,11,22,90,56,57,46,46,18,68,45,17,75,51,73,7,38,9,92,59,21,76,8,4,96,88,84,25,82,47
1,4,63,3,57,5,63,3,100,28,97,76,20,11,79,59,88,17,30,22,48,51,50,66,64,7,1,56,53,28,49,9,95,88,57,41,96,16,15,60
1,4,49,24,88,28,40,75,68,68,78,83,100,32,30,91,30,52,75,30,30,76,95,31,89,55,93,61,48,45,33,36,26,56,17,82,57,82,82,41
0,4,49,58,2,69,9,34,3,66,15,7,71,77,90,33,31,51,2,61,77,16,60,93,56,67,59,86,100,5,30,97,13,82,47,97,24,34,34,29
0,2,30,1,2,23,43,21,33,56,53,22,54,66,34,78,31,75,95,85,43,58,85,76,76,45,36,5,62,83,73,79,25,19,92,94,87,28,17,17
1,1,73,32,42,14,62,68,47,1,19,45,77,7,31,48,83,21,54,65,35,40,50,34,99,5,78,74,92,79,72,11,19,62,67,72,71,98,18,18
1,3,96,66,82,15,26,20,79,86,70,45,92,21,43,7,43,68,66,94,84,85,47,58,52,21,86,44,40,62,72,6,77,9,30,24,41,5,37,34
0,4,43,55,25,41,31,30,68,62,1,95,7,23,89,84,96,44,89,90,78,12,82,26,12,97,14,92,7,23,42,60,96,82,38,74,40,6,73,25
0,1,90,33,97,55,81,42,87,66,7,59,35,96,52,63,81,16,96,32,44,27,41,56,31,92,69,66,69,71,39,21,63,21,52,42,21,57,32,36
1,3,58,16,97,6,57,57,39,79,36,66,7,30,94,51,8,10,66,7,39,100,43,40,6,15,25,16,10,54,98,86,30,51,75,67,88,77,1,6
1,1,49,31,18,11,38,88,58,34,69,96,64,29,8,6,61,45,30,62,92,79,13,76,44,38,78,64,62,15,73,27,5,5,21,64,68,92,54,6
0,1,78,87,93,61,96,56,20,29,97,62,48,19,84,26,47,10,57,52,53,47,38,41,52,86,45,4,70,88,81,87,82,81,52,36,20,47,47,75
1,2,55,71,57,30,66,13,98,69,73,44,17,57,42,80,54,71,41,5,72,69,39,33,63,18,62,24,86,27,45,4,96,72,54,38,97,93,84,10
1,2,6,38,95,19,40,81,37,71,53,54,92,31,35,83,41,30,98,65,92,87,35,98,27,64,80,89,24,91,6,100,83,39,83,22,34,86,44,39
0,3,78,21,53,17,79,27,21,48,92,95,34,38,8,44,1,45,22,62,26,22,25,29,92,41,72,51,71,90,80,28,9,55,51,15,78,3,51,66
1,1,66,49,54,53,70,54,17,55,20,22,17,89,33,38,3,98,52,94,76,96,59,43,4,12,57,38,84,42,70,23,2,28,21,20,77,72,13,77
1,4,60,88,45,11,81,5,50,80,23,56,14,30,25,89,67,79,42,35,67,91,74,40,100,73,41,25,40,13,45,15,34,68,47,71,8,68,70,4
0,4,64,20,31,16,7,11,62,11,51,40,51,90,42,15,53,64,90,93,65,71,82,86,71,42,98,42,100,5,85,31,43,71,100,42,58,30,48,36
1,4,71,4,15,52,96,15,83,68,45,44,26,90,7,28,39,35,7,76,36,15,25,87,24,32,79,54,49,88,87,2,67,44,94,27,79,97,68,89
0,3,32,75,5,7,53,78,86,45,90,52,23,64,99,84,35,98,27,50,75,36,34,60,35,97,80,54,81,68,63,37,24,57,99,9,13,17,46,51
1,4,12,49,67,36,51,17,64,37,78,65,43,51,79,91,21,63,86,44,56,71,96,50,6,47,77,85,58,19,84,8,68,86,1,77,62,20,31,16
1,1,11,91,24,80,43,38,6,86,41,57,34,60,7,13,36,98,19,55,6,25,38,47,10,61,29,10,54,95,77,18,14,98,82,70,85,10,56,59
0,2,70,22,30,62,39,34,99,37,73,3,89,38,74,76,44,53,48,83,97,48,12,6,59,57,94,93,28,51,9,23,80,57,75,45,96,38,39,68
1,3,53,9,94,80,76,42,82,27,38,47,15,96,12,74,80,39,6,74,25,76,53,21,51,33,56,94,29,30,83,43,62,6,40,66,94,95,4,85
1,2,85,27,58,95,58,6,49,42,33,58,75,30,5,31,80,60,29,37,85,2,98,95,72,59,91,48,22,95,30,54,73,32,97,11,37,24,27,95
1,1,62,24,84,9,85,41,35,24,87,20,18,90,63,99,43,11,29,41,54,83,28,70,35,14,11,29,97,72,92,13,59,77,6,70,37,6,3,49
0,1,53,34,28,64,28,81,15,61,99,95,76,17,99,26,34,84,75,36,40,84,54,37,5,71,95,28,97,23,60,9,46,50,51,49,99,36,29,58
1,4,29,73,80,67,10,54,30,45,8,7,43,8,73,81,95,40,18,97,18,10,32,96,57,24,55,77,69,44,95,30,52,3,90,16,63,1,60,39
1,4,73,59,75,9,54,15,30,93,80,35,79,86,12,47,28,29,70,50,61,1,32,86,56,32,53,94,60,34,74,92,40,50,71,31,97,63,99,83
0,2,35,15,50,82,51,11,77,68,54,8,92,97,38,96,74,42,66,74,86,78,77,83,64,75,84,93,91,55,8,91,22,40,54,92,88,79,23,82
0,4,6,64,21,36,91,17,46,4,74,64,58,9,86,82,5,44,43,90,16,10,64,18,73,40,52,14,74,88,29,34,1,54,25,98,67,96,62,13
1,1,90,88,20,78,40,67,31,91,95,33,4,63,91,55,83,14,39,98,64,88,96,78,46,39,41,88,25,56,34,39,52,88,20,75,77,45,22,76
0,4,54,81,72,90,45,65,35,64,63,45,24,4,93,39,88,9,53,83,80,27,47,63,95,42,57,79,72,6,58,37,34,13,30,97,24,49,21,48
1,1,71,19,81,80,68,44,44,60,61,95,82,52,11,69,88,9,57,71,47,93,79,20,21,63,9,15,69,53,94,75,72,53,33,36,72,71,89,24
0,2,89,76,99,7,71,25,3,71,1,9,22,41,67,11,67,11,80,82,25,65,49,2,86,16,91,7,39,93,83,89,100,90,69,76,33,28,14,84
1,2,77,20,87,24,91,52,5,100,71,78,18,6,70,5,85,68,89,79,58,41,93,7,3,86,57,4,86,3,70,78,35,18,47,73,98,66,81,84
0,1,7,45,83,64,39,66,86,96,82,29,26,74,35,50,56,56,30,30,78,38,54,39,75,38,52,13,58,86,13,66,87,39,32,5,51,56,44,90
0,2,66,92,29,90,92,54,45,93,47,97,5,30,2,20,45,26,59,1,91,74,98,48,5,89,80,50,21,97,11,82,75,97,52,22,95,25,96,55
0,3,26,67,48,28,11,3,22,78,61,29,99,33,43,1,12,96,5,41,31,32,59,59,55,16,22,11,64,48,72,68,100,10,64,77,19,73,52,38
1,3,47,94,89,22,78,78,31,35,57,78,16,95,23,65,30,70,63,85,29,16,33,44,15,55,40,68,36,61,13,80,51,53,67,49,66,88,77,63
0,2,34,16,56,2,80,20,76,84,8,84,40,53,31,21,31,99,8,13,86,70,22,8,5,9,81,87,16,85,42,59,73,11,45,96,34,7,23,90
0,1,100,15,60,62,41,78,12,37,5,46,1,71,30,34,73,6,28,20,50,5,63,14,73,28,22,35,65,87,46,27,79,28,2,5,80,17,2,46
0,1,4,28,82,1,97,84,9,77,17,13,33,3,72,2,44,76,29,29,33,66,54,43,64,41,25,95,98,67,86,46,66,26,98,84,13,23,92,95
1,1,95,51,85,23,4,2,35,58,8,32,79,80,43,96,39,91,80,97,2,62,87,92,41,36,50,81,73,1,7,6,46,18,72,33,46,21,37,60
0,2,21,66,45,23,1,14,67,18,78,32,43,74,81,23,21,57,92,7,32,79,18,74,19,73,12,93,47,24,38,78,100,43,19,5,47,47,44,27
0,4,89,19,12,21,22,39,83,33,49,83,68,1,64,22,37,78,8,18,58,26,9,90,92,90,10,22,57,22,33,52,45,93,77,29,76,75,22,15
1,3,3,68,10,93,59,23,73,75,20,15,95,24,76,8,88,20,70,7,41,82,27,22,56,26,82,70,90,32,26,13,28,64,62,22,12,16,45,27
1,4,4,37,82,99,1,51,46,2,39,49,56,81,31,43,60,5,59,57,59,15,33,78,60,68,39,90,23,48,77,83,72,97,64,3,69,99,52,59
0,1,55,14,12,50,96,58,27,56,8,96,72,34,42,77,5,84,31,12,38,72,81,43,30,22,13,88,38,53,48,89,95,10,67,27,85,44,38,73
0,2,59,31,76,69,52,78,57,68,55,15,13,26,10,1,61,71,11,85,12,49,92,13,11,38,43,65,36,54,64,64,46,67,90,91,39,45,24,60
1,2,60,79,85,83,90,46,4,86,7,10,89,43,89,86,6,60,88,24,57,66,18,97,47,91,9,33,12,97,66,23,87,83,70,90,66,66,26,30
0,1,80,15,84,46,74,64,67,47,28,9,84,22,65,61,39,99,96,70,35,77,43,17,7,86,8,52,67,73,73,89,59,59,28,85,49,33,1,63
0,4,65,33,93,60,63,90,96,51,45,15,69,34,18,100,29,30,25,99,8,43,13,47,17,95,78,25,56,4,47,35,13,95,25,91,91,56,28,29
0,3,46,43,16,59,25,89,64,6,58,54,40,6,10,99,74,54,65,91,56,85,9,51,5,44,61,36,93,52,42,64,29,72,80,36,10,95,48,96
1,4,4,93,34,9,53,65,73,1,74,71,2,1,34,61,64,40,5,77,11,59,99,49,30,70,35,7,97,27,95,54,48,88,19,38,74,61,39,80
0,3,66,20,99,48,50,34,21,49,48,67,59,17,26,92,61,49,42,71,17,62,30,57,32,77,49,41,7,80,19,52,36,25,44,15,23,36,61,30
1,2,52,89,51,67,7,59,96,57,25,24,83,26,51,24,51,29,63,32,52,96,56,40,83,68,48,71,41,1,19,17,59,66,52,1,95,46,60,76
0,4,91,55,16,19,76,31,26,85,62,30,9,30,60,24,18,71,65,57,70,70,15,82,35,98,47,26,68,73,22,58,9,62,28,51,35,68,5,2
0,2,47,22,71,81,40,25,88,70,100,2,20,99,59,13,83,81,50,23,46,16,17,37,3,44,14,99,29,87,58,21,69,33,42,60,7,5,78,67
0,1,25,84,57,83,93,35,95,37,11,45,20,90,72,42,48,16,89,74,87,82,12,46,20,81,74,36,82,4,46,88,20,73,84,32,73,22,75,25
0,2,3,99,54,96,84,61,24,51,78,59,38,71,100,89,53,37,35,76,15,52,33,83,38,3,56,98,49,11,89,52,30,2,68,22,78,96,34,4
1,3,80,41,95,76,15,54,43,76,49,77,28,26,39,8,38,59,62,65,58,6,50,65,32,30,54,48,48,31,17,84,52,9,83,85,72,5,84,92
0,2,37,28,21,8,94,74,26,100,61,95,67,55,70,71,68,50,27,15,49,51,36,45,31,28,59,27,96,58,70,44,53,54,18,53,48,25,76,30
1,1,50,77,19,25,98,84,38,25,18,99,81,37,94,27,95,49,25,35,1,49,10,59,36,29,27,59,48,86,77,27,19,20,86,31,25,27,86,35
1,4,23,76,52,8,9,28,66,4,31,6,7,39,37,52,10,47,70,46,10,36,79,7,85,69,59,59,38,88,85,51,9,73,94,63,66,58,66,49
0,4,56,49,39,15,15,63,49,29,2,83,43,34,100,74,28,71,58,88,49,98,46,22,67,47,41,91,57,2,99,60,14,69,76,81,1,67,67,2
1,4,36,65,20,12,30,5,62,71,51,42,23,54,73,39,47,54,27,86,94,59,11,39,78,48,29,28,18,98,99,7,49,96,34,50,62,99,17,59
1,1,21,53,90,18,20,100,8,37,70,68,18,99,53,54,30,61,8,27,11,36,11,77,32,99,88,4,40,5,30,96,19,35,14,100,6,63,29,55
0,2,60,98,36,48,8,63,18,99,9,13,44,87,89,99,47,95,45,9,15,14,66,71,36,70,58,83,57,80,59,18,15,47,1,83,11,7,55,27
1,2,99,3,26,20,80,35,25,86,48,64,15,52,36,28,11,76,10,43,38,12,50,22,52,60,38,64,74,2,5,52,2,74,22,76,29,42,67,36
0,2,31,76,8,72,72,53,13,9,43,74,8,43,21,2,8,21,96,90,15,79,34,23,11,10,63,1,18,54,99,65,8,73,76,89,100,24,22,53
1,1,29,35,42,15,85,41,66,39,65,38,41,78,46,98,22,98,35,12,23,15,45,53,97,95,90,88,82,13,88,47,61,55,87,10,25,11,4,57
1,2,8,62,89,93,1,40,16,5,46,93,63,45,93,89,47,10,86,97,96,98,94,7,2,36,28,4,63,25,70,12,11,20,1,36,95,48,24,100
0,1,59,53,83,24,44,23,4,2,95,90,62,75,87,56,24,63,19,66,18,47,41,24,37,56,30,32,25,94,100,11,50,20,19,58,23,25,79,63
0,2,66,88,60,14,47,65,11,80,31,81,10,24,7,94,71,99,81,46,96,59,42,3,45,6,73,99,64,36,35,20,10,44,99,45,88,8,10,22
1,2,45,12,21,85,90,87,80,33,93,95,53,78,52,80,55,90,9,44,62,19,29,25,68,42,9,91,40,3,1,53,7,50,94,28,70,64,82,15
0,2,22,80,59,53,22,79,2,51,82,54,7,26,60,63,28,50,47,38,47,40,70,67,37,8,36,60,5,52,94,20,49,47,5,32,87,58,70,76
1,4,86,29,64,69,26,39,60,33,9,66,55,31,48,55,88,82,66,73,72,84,94,43,39,10,59,15,56,82,70,82,12,52,97,88,28,97,39,40
1,3,23,7,96,27,24,18,32,19,90,22,3,20,18,57,71,72,78,41,57,40,12,43,32,84,13,37,64,15,56,56,88,45,29,79,11,47,24,38
1,4,50,12,86,36,70,38,25,70,74,47,22,67,39,88,73,47,88,89,15,57,48,7,91,17,97,39,62,90,88,8,32,93,77,40,14,32,59,10
0,2,6,79,98,37,85,1,41,27,49,60,85,67,47,31,61,77,98,93,73,14,8,42,82,80,9,99,70,53,96,12,97,61,13,9,81,31,80,100
0,2,97,70,98,35,24,72,81,93,91,64,24,48,30,58,53,34,21,90,13,24,74,74,79,17,19,54,49,42,95,71,88,94,35,73,24,77,100,6
1,2,26,36,53,95,53,27,97,98,20,78,44,88,59,83,4,44,11,2,37,9,82,5,96,100,8,44,88,7,22,30,25,63,42,26,24,10,54,21
1,3,85,49,95,7,18,100,100,31,58,4,98,54,96,20,22,93,86,36,64,19,10,41,7,37,88,28,72,1,54,90,40,10,80,16,86,79,21,48
0,3,74,5,17,10,59,90,87,29,92,88,69,72,7,22,2,19,99,20,91,34,89,48,63,97,48,99,66,39,65,39,72,60,28,49,21,19,12,15
1,3,45,7,40,71,9,3,15,59,10,68,42,6,48,35,44,2,65,81,72,21,44,83,34,84,9,95,16,8,90,80,74,90,23,25,14,75,97,18
1,2,69,87,99,97,84,92,29,80,58,6,63,21,86,92,82,8,48,39,78,83,40,57,21,31,50,99,69,76,22,5,26,48,27,33,28,52,8,21
1,1,10,78,92,10,86,47,88,67,84,65,70,42,18,6,81,38,96,58,45,95,18,8,93,31,51,44,78,14,52,43,71,57,86,29,47,97,2,99
0,4,96,70,95,76,75,98,1,69,5,18,11,17,27,58,40,55,96,46,14,88,73,73,6,16,61,44,60,13,48,45,9,47,14,25,62,86,40,58
0,3,73,58,78,81,35,64,50,91,70,76,59,70,74,81,21,46,89,21,40,26,29,69,45,6,7,90,15,3,70,30,13,67,7,20,29,8,93,59
0,2,86,70,56,97,41,21,83,71,93,45,85,3,32,70,43,51,82,50,82,57,71,59,44,64,53,13,8,100,44,61,14,38,91,94,31,50,3,41
0,2,94,88,74,89,100,83,49,7,24,69,21,53,63,97,91,94,10,16,48,35,7,57,45,76,14,30,2,87,23,91,12,91,3,10,34,12,20,33
0,4,28,82,2,26,66,73,76,34,7,61,12,41,52,92,93,100,19,100,57,1,51,46,33,70,56,16,95,1,80,47,33,95,51,36,77,84,56,48
0,1,94,55,10,97,13,19,84,63,67,84,95,34,48,67,59,10,86,75,85,65,74,17,68,85,18,15,45,41,97,63,14,8,52,55,93,31,59,68
1,2,42,34,18,47,4,83,43,14,51,56,84,6,87,5,84,25,44,52,40,8,55,81,25,43,51,15,73,30,99,54,59,65,40,69,23,89,5,25
1,4,96,97,30,81,39,44,88,49,66,21,15,9,16,32,16,63,71,54,72,59,17,14,43,71,81,76,69,38,98,34,88,77,64,35,73,54,29,27
1,4,7,78,55,94,20,66,30,46,6,58,28,87,86,47,71,100,45,40,61,10,4,87,67,67,5,88,55,88,43,27,77,91,35,34,41,23,75,36
0,1,34,62,86,97,50,51,70,25,55,22,55,70,18,83,84,12,12,13,61,88,24,95,73,36,95,13,76,60,97,13,40,30,53,70,30,42,54,87
0,1,17,91,85,8,98,88,48,67,67,95,36,52,10,15,22,73,21,28,67,48,18,48,27,92,51,70,58,32,86,45,23,61,23,91,9,3,59,61
0,4,21,85,31,7,56,58,73,32,35,17,36,67,78,81,92,20,16,35,64,84,84,25,87,51,45,67,100,36,50,38,10,45,100,41,59,52,4,8
1,3,77,24,5,22,66,22,67,87,6,4,44,95,80,100,6,28,20,22,43,14,57,18,43,70,86,33,68,14,12,88,14,12,96,87,63,84,40,74
0,4,38,86,87,47,33,1,72,83,85,22,39,18,89,49,100,50,55,67,73,100,35,19,38,54,10,27,45,46,35,66,58,12,73,29,90,12,48,20
0,1,23,10,96,24,75,45,53,59,64,61,82,6,58,74,66,33,46,23,17,74,85,69,88,76,24,37,83,69,2,63,75,16,9,19,56,44,83,100
1,2,19,40,8,10,97,11,30,48,53,93,7,53,88,7,19,29,23,96,26,68,22,69,61,19,12,19,25,12,61,31,21,4,77,14,37,100,69,81
1,3,4,9,63,3,67,6,89,76,86,24,7,56,33,48,12,60,28,55,74,70,85,90,25,65,40,66,89,45,98,71,99,12,92,78,5,83,26,19
1,1,10,71,24,6,19,7,67,27,68,8,49,57,74,89,52,17,28,51,58,57,28,56,43,72,87,77,76,53,10,60,6,44,42,76,32,8,33,97
0,3,75,41,35,6,60,68,75,97,23,62,1,52,77,5,93,32,4,70,73,76,54,79,29,29,51,67,19,60,31,73,12,42,5,12,20,40,72,78
0,2,23,89,17,67,22,9,62,24,1,17,30,28,28,74,29,91,9,69,86,40,39,62,92,93,87,47,88,39,84,84,99,4,95,34,23,58,22,9
1,1,76,21,42,59,87,38,59,89,21,18,87,5,45,59,71,17,34,89,19,57,4,94,29,95,100,49,86,13,3,85,6,52,72,36,46,58,53,47
0,4,28,26,72,87,36,39,66,14,84,79,96,42,87,42,35,58,60,39,33,35,70,74,69,63,69,53,25,65,51,34,44,61,69,2,43,74,77,12
1,1,70,69,58,61,21,82,68,91,84,46,46,28,22,67,43,67,78,21,53,97,63,94,16,10,21,55,77,85,86,42,32,19,31,51,23,45,77,2
0,3,99,55,71,19,11,81,37,93,34,10,42,58,69,54,62,62,75,70,77,96,57,50,7,15,92,43,70,87,97,46,64,5,94,22,3,92,49,34
0,4,53,55,40,3,97,65,71,45,74,32,72,22,23,44,15,61,3,89,66,57,46,91,49,85,69,40,34,24,81,9,51,96,100,18,83,72,2,54
1,3,4,20,68,35,47,97,27,97,32,47,79,77,65,95,24,43,17,82,7,63,31,89,64,33,14,33,42,87,56,7,27,8,1,94,47,66,68,51
1,4,92,64,87,5,36,98,92,69,1,86,89,93,10,61,61,40,86,19,95,68,12,93,77,65,37,55,55,29,11,34,33,1,79,22,13,6,75,60
0,1,38,12,56,6,1,5,42,48,44,3,76,56,70,88,29,29,79,94,36,31,86,60,36,31,35,29,46,74,39,33,74,99,88,55,26,60,3,32
1,3,49,71,13,63,14,58,77,43,4,88,96,69,31,20,57,48,66,14,54,61,65,9,38,40,60,17,10,100,50,64,93,99,60,100,47,92,43,25
0,3,66,8,75,86,75,2,32,66,85,34,93,74,8,48,65,69,3,57,55,49,18,16,51,37,29,80,33,44,43,4,5,13,94,69,96,62,99,97
0,3,76,57,19,47,22,46,27,96,6,14,47,27,68,99,25,35,10,32,64,35,70,9,49,28,68,48,66,72,40,32,40,49,47,73,91,7,58,98
0,2,58,46,23,46,84,76,16,88,34,91,26,17,16,78,6,24,47,72,35,20,58,10,65,14,95,72,26,91,43,80,70,86,43,53,2,9,75,53
1,1,85,39,18,45,36,70,56,78,31,70,35,88,63,96,23,84,10,15,77,42,48,79,70,35,19,65,92,14,24,28,96,32,66,67,46,29,81,93
1,3,40,15,98,23,14,79,39,38,12,78,17,1,45,97,89,13,35,100,82,55,14,45,89,20,7,13,45,89,75,78,44,82,95,60,78,49,13,92
0,4,19,88,92,36,47,85,41,75,21,6,14,49,85,96,98,7,38,20,61,4,63,78,30,58,35,12,9,45,47,59,12,97,83,87,55,99,90,78
1,4,29,22,9,90,2,99,76,84,23,88,81,44,17,52,17,79,95,69,53,28,44,78,11,85,5,15,61,75,67,69,54,14,88,97,54,68,31,14
1,2,32,55,69,41,49,33,48,94,39,91,94,47,2,77,54,28,37,61,58,73,14,81,97,32,19,10,17,8,48,54,15,64,97,88,56,71,79,61
0,2,98,93,93,94,87,47,11,22,31,44,1,65,51,9,13,22,28,24,83,6,98,80,62,98,60,74,90,11,94,82,5,12,96,79,63,20,47,78
1,1,3,58,67,58,19,59,30,6,34,30,71,5,52,95,15,93,77,53,2,15,17,80,98,74,40,41,73,91,65,57,93,83,37,38,75,84,53,99
0,2,44,55,4,87,47,18,76,98,77,17,50,71,51,80,42,87,48,72,96,24,61,59,22,19,61,79,79,59,71,60,8,60,46,46,42,45,55,76
1,2,18,19,93,46,84,34,55,60,76,17,26,65,14,90,82,76,15,3,22,20,64,31,89,98,47,93,62,50,20,52,5,60,44,83,32,72,19,76
0,3,64,39,10,71,32,65,25,74,82,13,51,9,49,63,87,26,22,41,11,30,10,48,63,53,20,46,56,96,15,43,91,79,23,52,94,13,43,3
1,2,44,90,4,19,68,95,97,70,10,9,82,9,4,59,11,14,75,72,59,100,80,38,28,91,8,41,5,57,36,14,87,75,11,22,44,7,100,34
1,4,71,60,92,38,29,43,14,49,26,97,89,96,84,77,75,39,59,17,42,36,85,66,33,58,40,94,64,5,32,31,37,63,92,98,61,100,27,68
1,4,70,35,26,12,6,72,74,43,54,48,25,18,4,73,76,7,88,25,4,22,22,26,32,65,45,40,35,85,45,12,20,38,36,77,10,88,59,74
0,1,66,66,93,55,29,24,6,23,51,30,91,10,68,17,55,4,24,25,30,91,89,44,18,59,79,46,56,32,40,14,97,87,94,91,41,71,60,52
1,3,85,26,19,33,72,27,23,76,29,53,76,99,42,95,27,41,92,16,33,5,53,36,14,33,53,85,51,89,45,95,14,19,51,39,94,28,7,62
1,4,17,68,45,99,48,45,9,84,71,18,78,5,39,61,35,19,37,79,31,47,77,8,10,86,16,68,35,7,53,59,20,23,36,23,9,89,9,55
0,2,23,28,19,8,26,65,44,73,22,19,50,6,21,76,61,69,94,17,93,63,55,92,30,63,35,33,7,88,75,89,10,65,95,87,95,23,99,21
1,1,96,4,65,32,16,96,24,64,91,99,37,98,60,62,64,73,80,93,31,99,39,44,58,77,54,77,78,81,56,80,72,8,2,36,100,67,35,55
0,3,43,48,93,77,60,86,99,94,87,61,18,10,70,62,4,68,45,38,17,61,27,62,68,96,31,40,86,57,35,23,90,25,54,9,35,32,59,72
1,4,53,44,7,96,68,63,81,38,18,90,77,77,15,31,75,6,61,68,68,90,30,34,63,27,78,19,64,39,23,11,68,36,92,43,39,28,51,36
1,4,38,2,74,68,81,9,28,1,100,98,74,37,20,77,8,70,13,10,87,42,90,13,46,62,9,11,55,67,85,47,13,9,60,63,8,11,89,92
1,1,11,33,75,77,86,84,92,28,81,50,76,26,95,55,90,40,13,60,79,48,57,58,84,14,84,12,9,69,27,40,75,42,68,2,39,37,81,11
0,4,77,21,49,56,44,91,51,75,69,17,5,39,62,15,66,87,79,78,24,73,28,14,44,34,41,44,93,6,8,58,23,9,67,46,98,53,32,51
1,3,41,9,23,90,32,20,31,14,17,41,12,58,73,65,95,15,32,66,28,81,60,5,98,29,58,60,66,22,4,53,43,4,43,69,90,38,84,7
1,4,87,10,76,22,63,99,96,28,43,77,53,82,33,66,44,78,90,77,25,5,47,41,9,84,49,27,55,28,54,81,18,48,7,100,53,64,92,81
1,4,42,73,29,20,5,88,95,81,28,22,89,47,24,73,1,14,7,41,88,18,84,58,60,73,80,65,18,6,35,39,56,22,84,10,26,86,82,41
